"; PTT 47622, Serial 17P0810, Run 8 - 0.25&deg; Grid Size @ 29-Dec-2020 13:29"
"; Marine @ 3.0 meters/second, Model Score 48.29"
"; 281 Twilights, 133 SSTs, 1 User Locations"
"; SST Reference Data Set: NOAA OI SST V2 High Resolution, Bathymetry Reference Data Set: ETOPO1-Bedrock"

DeployID,Ptt,Date,Most Likely Latitude,Most Likely Longitude,Observation Type,Observed SST,Satellite SST,Observed Depth,Bathymetry Depth,Observation LL (MSS),Observation Score,Sunrise,Sunset
47622_BSH_F,47622,13-Jul-2019 15:00:00,-7.7,-154.45,SST,28.9,28.7349991798401,0,5407,,87.7381021155566,,
47622_BSH_F,47622,13-Jul-2019 16:10:00,-7.7,-154.475,Light - Dawn,,,240,5407,,84.3624212750141,,
47622_BSH_F,47622,14-Jul-2019 00:00:00,-7.725,-154.6,None,,,,,,,14-Jul-2019 16:33:00,15-Jul-2019 04:15:39
47622_BSH_F,47622,14-Jul-2019 12:00:00,-7.85,-154.85,SST,28.7,28.8299999237061,0,5398,,70.7751992222683,,
47622_BSH_F,47622,14-Jul-2019 16:11:15,-7.825,-154.875,Light - Dawn,,,208,5398,,39.421288644589,,
47622_BSH_F,47622,15-Jul-2019 00:00:00,-7.825,-154.925,None,,,,,,,15-Jul-2019 16:34:28,16-Jul-2019 04:16:59
47622_BSH_F,47622,15-Jul-2019 03:48:45,-7.85,-154.975,Light - Dusk,,,240,5398,,28.9623794939947,,
47622_BSH_F,47622,15-Jul-2019 04:08:45,-7.85,-154.975,Light - Dusk,,,240,5398,,33.5729538685708,,
47622_BSH_F,47622,15-Jul-2019 09:00:00,-7.9,-155.1,SST,28.8,28.8737497329712,0,5307,,78.6401812050134,,
47622_BSH_F,47622,15-Jul-2019 12:00:00,-7.9,-155.15,None,,,,,,,,
47622_BSH_F,47622,15-Jul-2019 16:01:15,-8.025,-155.325,Light - Dawn,,,336,5594,,1.47937215574297,,
47622_BSH_F,47622,16-Jul-2019 00:00:00,-7.625,-155.1,None,,,,,,,16-Jul-2019 16:34:51,17-Jul-2019 04:18:12
47622_BSH_F,47622,16-Jul-2019 04:10:00,-7.5,-155.025,Light - Dusk,,,16,5315,,89.7735331774427,,
47622_BSH_F,47622,16-Jul-2019 11:00:00,-7.275,-154.925,SST,28.8,28.9412496884664,0,5410,,85.0283333994052,,
47622_BSH_F,47622,16-Jul-2019 12:00:00,-7.275,-154.925,None,,,,,,,,
47622_BSH_F,47622,16-Jul-2019 16:01:15,-7.25,-154.925,Light - Dawn,,,16,5262,,77.1250441835478,,
47622_BSH_F,47622,17-Jul-2019 00:00:00,-7.15,-154.925,None,,,,,,,17-Jul-2019 16:33:23,18-Jul-2019 04:18:25
47622_BSH_F,47622,17-Jul-2019 03:56:15,-7.075,-154.95,Light - Dusk,,,16,5262,,85.6887837713766,,
47622_BSH_F,47622,17-Jul-2019 12:00:00,-6.925,-154.975,None,,,,,,,,
47622_BSH_F,47622,17-Jul-2019 13:00:00,-6.925,-154.975,SST,28.8,28.7683328787486,0,5325,,82.4739629252384,,
47622_BSH_F,47622,17-Jul-2019 15:47:30,-6.95,-155,Light - Dawn,,,16,5325,,69.2675758200623,,
47622_BSH_F,47622,18-Jul-2019 00:00:00,-6.925,-155.075,None,,,,,,,18-Jul-2019 16:33:38,19-Jul-2019 04:19:32
47622_BSH_F,47622,18-Jul-2019 03:56:15,-6.925,-155.1,Light - Dusk,,,16,5208,,57.3353477389551,,
47622_BSH_F,47622,18-Jul-2019 12:00:00,-6.85,-155.175,None,,,,,,,,
47622_BSH_F,47622,18-Jul-2019 13:00:00,-6.85,-155.175,SST,28.8,28.8279155095418,0,5208,,82.7897582291826,,
47622_BSH_F,47622,18-Jul-2019 15:42:30,-6.85,-155.225,Light - Dawn,,,16,5208,,5.34900729195406,,
47622_BSH_F,47622,19-Jul-2019 00:00:00,-6.875,-155.425,None,,,,,,,19-Jul-2019 16:34:55,20-Jul-2019 04:21:11
47622_BSH_F,47622,19-Jul-2019 02:00:00,-6.875,-155.475,SST,29.4,28.922499815623,0,5238,,53.9771598509173,,
47622_BSH_F,47622,19-Jul-2019 03:00:00,-6.875,-155.5,User,,,,,,39.0233473089707,,
