"Signal","Date","lat","lon","Group","Name","Year_Month"
14270,2020-01-29,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-01"
14270,2020-01-30,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-01"
14270,2020-01-31,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-01"
14270,2020-02-01,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-02,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-03,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-04,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-05,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-06,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-07,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-08,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-09,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-10,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-11,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-12,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-13,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-14,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-15,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-16,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-17,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-18,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-19,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-20,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-21,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-22,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-23,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-24,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-25,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-26,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-27,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-28,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-02-29,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-02"
14270,2020-03-01,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-02,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-03,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-04,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-05,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-06,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-07,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-08,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-09,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-10,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-11,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-12,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-13,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-14,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-15,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-16,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-17,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-18,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-19,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-20,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-21,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-22,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-23,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-24,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-25,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-26,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-27,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-28,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-29,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-30,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-03-31,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-03"
14270,2020-04-01,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-02,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-03,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-04,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-05,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-06,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-07,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-08,-30.48,153.03,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-09,-30.4438852377004,153.061108140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-10,-30.3863852377004,153.118608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-11,-30.3263852377004,153.178608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-12,-30.2663852377004,153.238608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-13,-30.2088852377004,153.296108140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-14,-30.1503852377004,153.354608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-15,-30.0863852377004,153.418608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-16,-30.0338852377004,153.471108140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-17,-29.9723852377004,153.532608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-18,-29.9113852377004,153.593608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-19,-29.8538852377004,153.636108140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-20,-29.7723852377004,153.638608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-21,-29.6913852377004,153.638608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-22,-29.6188852377004,153.638608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-23,-29.5383852377004,153.638608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-24,-29.4563852377004,153.638608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-25,-29.3863852377004,153.638608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-26,-29.3023852377004,153.638608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-27,-29.2213852377004,153.638608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-28,-29.1488852377004,153.638608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-29,-29.0683852377004,153.638608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-04-30,-28.9863852377004,153.638608140411,"FEMALE","14270 - FEMALE","2020-04"
14270,2020-05-01,-28.9163852377004,153.638608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-02,-28.8343852377004,153.638608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-03,-28.7538852377004,153.638608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-04,-28.6723852377004,153.638608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-05,-28.6013852377004,153.606108140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-06,-28.5363852377004,153.588608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-07,-28.4543852377004,153.588608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-08,-28.3738852377004,153.588608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-09,-28.2988852377004,153.588608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-10,-28.2243852377004,153.574608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-11,-28.1513852377004,153.551108140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-12,-28.0788852377004,153.548608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-13,-27.9983852377004,153.548608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-14,-27.9163852377004,153.548608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-15,-27.8463852377004,153.548608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-16,-27.7643852377004,153.548608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-17,-27.6813852377004,153.548608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-18,-27.6088852377004,153.548608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-19,-27.5283852377004,153.548608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-20,-27.4488852377004,153.548608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-21,-27.3888852377004,153.511108140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-22,-27.3183852377004,153.478608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-23,-27.2363852377004,153.478608140411,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-05-24,-27.1507915644002,153.479204651664,"FEMALE","14270 - FEMALE","2020-05"
14270,2020-06-14,-27.1463852377004,153.478608140411,"FEMALE","14270 - FEMALE","2020-06"
14270,2020-07-05,-27.1663852377004,153.478608140411,"FEMALE","14270 - FEMALE","2020-07"
14270,2020-07-26,-27.1763852377004,153.478608140411,"FEMALE","14270 - FEMALE","2020-07"
14270,2020-08-15,-27.1963852377004,153.478608140411,"FEMALE","14270 - FEMALE","2020-08"
14270,2020-09-05,-27.2163852377004,153.478608140411,"FEMALE","14270 - FEMALE","2020-09"
14270,2020-09-26,-27.2363852377004,153.478608140411,"FEMALE","14270 - FEMALE","2020-09"
14270,2020-10-17,-27.2563852377004,153.478608140411,"FEMALE","14270 - FEMALE","2020-10"
14270,2020-11-06,-27.2663852377004,153.478608140411,"FEMALE","14270 - FEMALE","2020-11"
14270,2020-11-27,-27.2863852377004,153.478608140411,"FEMALE","14270 - FEMALE","2020-11"
14270,2020-12-18,-27.3063852377004,153.478608140411,"FEMALE","14270 - FEMALE","2020-12"
14270,2021-01-07,-27.3263852377004,153.478608140411,"FEMALE","14270 - FEMALE","2021-01"
14270,2021-01-28,-27.3363852377004,153.478608140411,"FEMALE","14270 - FEMALE","2021-01"
14270,2021-02-18,-27.3563852377004,153.458608140411,"FEMALE","14270 - FEMALE","2021-02"
14270,2021-03-11,-27.3663852377004,153.448608140411,"FEMALE","14270 - FEMALE","2021-03"
14270,2021-03-31,-27.3863852377004,153.428608140411,"FEMALE","14270 - FEMALE","2021-03"
14270,2021-04-21,-27.3963852377004,153.418608140411,"FEMALE","14270 - FEMALE","2021-04"
14270,2021-05-12,-27.4063852377004,153.408608140411,"FEMALE","14270 - FEMALE","2021-05"
14270,2021-06-01,-27.4263852377004,153.388608140411,"FEMALE","14270 - FEMALE","2021-06"
14270,2021-06-22,-27.4363852377004,153.378608140411,"FEMALE","14270 - FEMALE","2021-06"
14270,2021-07-13,-27.4463852377004,153.368608140411,"FEMALE","14270 - FEMALE","2021-07"
14270,2021-08-03,-27.4663852377004,153.348608140411,"FEMALE","14270 - FEMALE","2021-08"
14270,2021-08-23,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-08"
14270,2021-08-24,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-08"
14270,2021-08-25,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-08"
14270,2021-08-26,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-08"
14270,2021-08-27,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-08"
14270,2021-08-28,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-08"
14270,2021-08-29,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-08"
14270,2021-08-30,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-08"
14270,2021-08-31,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-08"
14270,2021-09-01,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-02,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-03,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-04,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-05,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-06,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-07,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-08,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-09,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-10,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-11,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-12,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-13,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-14,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-15,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-16,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-17,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-18,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-19,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-20,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-21,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-22,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-23,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-24,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-25,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-26,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-27,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-28,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-29,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-09-30,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-09"
14270,2021-10-01,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-02,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-03,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-04,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-05,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-06,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-07,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-08,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-09,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-10,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-11,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-12,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-13,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-14,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-15,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-16,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-17,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-18,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-19,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-20,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-21,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-22,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-23,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-24,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-25,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-26,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-27,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-28,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-29,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-30,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-10-31,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-10"
14270,2021-11-01,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-02,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-03,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-04,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-05,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-06,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-07,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-08,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-09,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-10,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-11,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-12,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-13,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-14,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-15,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-16,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-17,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-18,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-19,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-20,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-21,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-22,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-23,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-24,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-25,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-26,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-27,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-28,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-29,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-11-30,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-11"
14270,2021-12-01,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-12"
14270,2021-12-02,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-12"
14270,2021-12-03,-27.47,153.35,"FEMALE","14270 - FEMALE","2021-12"
18767,2019-02-20,-30.4894366197183,153.03,"MALE_1","18767 - MALE_1","2019-02"
18767,2019-02-21,-30.4800469502772,153.029989765738,"MALE_1","18767 - MALE_1","2019-02"
18767,2019-02-22,-30.48648826566,153.029985348846,"MALE_1","18767 - MALE_1","2019-02"
18767,2019-02-23,-30.49,153.03,"MALE_1","18767 - MALE_1","2019-02"
18767,2019-02-24,-30.49,153.03,"MALE_1","18767 - MALE_1","2019-02"
18767,2019-02-25,-30.4820458699558,153.029973233469,"MALE_1","18767 - MALE_1","2019-02"
18767,2019-02-26,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-02"
18767,2019-02-27,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-02"
18767,2019-02-28,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-02"
18767,2019-03-01,-30.4800751879699,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-02,-30.4800839538,153.029915644873,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-03,-30.4809098357828,153.029952004842,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-04,-30.484407337861,153.029973488389,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-05,-30.49,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-07,-30.4801725739919,153.029962382173,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-08,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-09,-30.4813445238053,153.029985192983,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-10,-30.49,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-11,-30.49,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-12,-30.49,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-13,-30.49,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-14,-30.4809947456214,153.029988103764,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-15,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-16,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-17,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-18,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-19,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-20,-30.4763852377004,153.028608140411,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-21,-30.49,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-23,-30.4809121768143,153.029801162916,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-24,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-25,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-26,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-27,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-28,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-29,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-30,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-03-31,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-03"
18767,2019-04-01,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-02,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-03,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-04,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-05,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-06,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-07,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-08,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-09,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-10,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-11,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-12,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-13,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-14,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-15,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-16,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-17,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-18,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-19,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-20,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-21,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-22,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-23,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-24,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-25,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-26,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-27,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-28,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-29,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-04-30,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-04"
18767,2019-05-01,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-05"
18767,2019-05-02,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-05"
18767,2019-05-03,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-05"
18767,2019-05-04,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-05"
18767,2019-05-05,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-05"
18767,2019-05-06,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-05"
18767,2019-05-07,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-05"
18767,2019-05-08,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-05"
18767,2019-05-09,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-05"
18767,2019-05-10,-30.48,153.03,"MALE_1","18767 - MALE_1","2019-05"
