receiver_deployment_id,receiver_name,purchasing_organisation,receiver_project_name,receiver_status,receiver_deployment_datetime,installation_name,station_name,receiver_deployment_longitude,receiver_deployment_latitude,depth_below_surface,receiver_recovery_datetime,receiver_recovery_longitude,receiver_recovery_latitude,active
129387676,VR2W-109070,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-23 23:40:53,IMOS-ATF Orpheus Island,ORPH 8,146.49,-18.62,,2015-03-08 23:43:28,146.49,-18.62,NO
129387726,VR2W-110640,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-23 03:40:00,IMOS-ATF Orpheus Island,Orph 16,146.49,-18.63,,2015-03-08 22:56:00,146.49,-18.63,NO
129387728,VR2W-103936,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-23 03:01:15,IMOS-ATF Orpheus Island,Orph 17,146.49,-18.64,,2015-03-08 04:41:08,146.49,-18.64,NO
129387730,VR2W-111254,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-23 01:35:32,IMOS-ATF Orpheus Island,Orph 18,146.49,-18.67,,2015-03-08 01:07:09,146.49,-18.67,NO
132740094,VR2W-107345,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2014-09-23 01:20:00,Seal Rocks,Big Seal Rocks 1 Northern End,152.55,-32.46,17.0,2016-06-01 13:59:00,152.55,-32.46,NO
128839972,VR2W-102049,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-23 01:10:17,IMOS-ATF Orpheus Island,ORPH F1,146.5,-18.66,,2015-03-08 03:07:08,146.5,-18.66,NO
136094449,VR2W-107542,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2014-09-23 01:00:00,Seal Rocks,Big Seal Rocks 3 The Grotto,152.55,-32.46,21.0,2015-10-09 02:00:00,152.55,-32.46,NO
128839980,VR2W-101792,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-23 00:28:09,IMOS-ATF Orpheus Island,ORPH 5,146.5,-18.66,,2015-03-08 03:37:33,146.5,-18.66,NO
129526799,VR2W-101786,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-22 23:56:50,IMOS-ATF Orpheus Island,ORPH F2,146.51,-18.66,,2015-03-09 07:51:40,146.51,-18.66,NO
129387644,VR2W-109080,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-22 23:11:33,IMOS-ATF Orpheus Island,ORPH 6,146.49,-18.67,,2015-03-08 00:16:18,146.49,-18.67,NO
129387646,VR2W-109077,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-22 22:36:41,IMOS-ATF Orpheus Island,ORPH 7,146.49,-18.65,,2015-03-07 23:37:29,146.49,-18.65,NO
129387710,VR2W-109082,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-22 04:11:38,IMOS-ATF Orpheus Island,ORPH 14,146.48,-18.58,,2015-03-06 04:10:27,146.48,-18.58,NO
129387722,VR2W-109073,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-22 03:30:19,IMOS-ATF Orpheus Island,ORPH 15,146.48,-18.58,,2015-03-06 03:23:10,146.48,-18.58,NO
132956086,VR2W-109081,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-22 02:19:00,IMOS-ATF Orpheus Island,ORPH 2,146.49,-18.57,7.5,2015-03-07 01:39:00,146.49,-18.57,NO
128839968,VR2W-109102,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-22 01:45:08,IMOS-ATF Orpheus Island,ORPH P1,146.49,-18.56,,2015-03-07 03:51:24,146.49,-18.56,NO
129387745,VR2W-109075,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-22 01:00:08,IMOS-ATF Orpheus Island,ORPH P2,146.49,-18.55,,2015-03-07 03:06:00,146.49,-18.55,NO
129387749,VR2W-106649,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-22 00:29:23,IMOS-ATF Orpheus Island,ORPH P3,146.5,-18.56,,2015-03-07 01:02:00,146.5,-18.56,NO
128839954,VR2W-109071,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-21 23:53:44,IMOS-ATF Orpheus Island,ORPH 3,146.5,-18.58,,2015-03-07 16:18:31,146.5,-18.58,NO
128689216,VR2W-104912,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-21 05:59:00,IMOS-ATF Orpheus Island,Orph 22,146.49,-18.61,,2015-03-09 02:07:03,146.49,-18.61,NO
129387782,VR2W-114283,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-21 04:42:23,IMOS-ATF Orpheus Island,Pioneer Bay,146.49,-18.61,,2015-03-09 02:42:00,146.49,-18.61,NO
129387692,VR2W-109079,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-21 04:08:51,IMOS-ATF Orpheus Island,ORPH 10,146.49,-18.61,,2015-03-10 00:09:34,146.49,-18.61,NO
128689214,VR2W-101756,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-21 03:43:00,IMOS-ATF Orpheus Island,Orph 20,146.49,-18.61,,2015-03-09 23:22:29,146.49,-18.61,NO
129387761,VR2W-114292,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-21 02:48:01,IMOS-ATF Orpheus Island,Cattle Bay S,146.48,-18.58,,2015-03-08 05:33:00,146.48,-18.58,NO
129387753,VR2W-114291,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-21 02:13:05,IMOS-ATF Orpheus Island,Cattle Bay N,146.48,-18.57,,2015-03-10 04:01:00,146.48,-18.57,NO
128839902,VR2W-114300,IMOS Animal Tracking Facility,IMOS-ATF / JCU Orpheus Island,RECOVERED,2014-09-21 01:30:28,IMOS-ATF Orpheus Island,ORPH 1,146.48,-18.57,,2015-03-07 04:37:34,146.48,-18.57,NO
128297343,VR2W-107606,The University of Queensland,UQ grey nurse shark project,RECOVERED,2014-09-15 18:28:18,Moreton Bay Offshore,Flat Rock,153.63,-27.52,,2015-08-15 03:00:00,153.63,-27.52,NO
111319793,VR2W-103554,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RETURNED_TO_VENDOR,2014-09-15 06:00:00,Wenlock River,Rifle Bird Creek,142.12,-12.39,2.0,2015-10-11 04:45:29,142.12,-12.39,NO
122767766,VR2W-125791,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-09-14 20:00:59,NSW DPI Jervis Bay array,JBGate6,150.77,-35.1,,2016-04-26 23:16:00,150.77,-35.1,NO
122767754,VR2W-125787,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-09-14 20:00:48,NSW DPI Jervis Bay array,JBGate2,150.77,-35.08,,2016-05-22 23:01:00,150.77,-35.08,NO
122767751,VR2W-125786,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-09-14 20:00:40,NSW DPI Jervis Bay array,JBGate1,150.77,-35.08,,2016-05-26 00:12:00,150.77,-35.08,NO
122767757,VR2W-125788,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-09-14 20:00:37,NSW DPI Jervis Bay array,JBGate3,150.77,-35.09,,2016-05-05 02:31:00,150.77,-35.09,NO
122767772,VR2W-109598,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-09-14 20:00:33,NSW DPI Jervis Bay array,JBGate8,150.77,-35.11,,2016-04-25 23:11:00,150.77,-35.11,NO
122767769,VR2W-125792,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-09-14 20:00:27,NSW DPI Jervis Bay array,JBGate7,150.77,-35.11,,2016-05-25 22:55:00,150.77,-35.11,NO
122767763,VR2W-125790,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-09-14 20:00:24,NSW DPI Jervis Bay array,JBGate5,150.77,-35.1,,2016-05-05 00:12:00,150.77,-35.1,NO
122767760,VR2W-125789,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-09-14 20:00:15,NSW DPI Jervis Bay array,JBGate4,150.77,-35.09,,2016-05-22 21:49:00,150.77,-35.09,NO
111319783,VR2W-122938,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-14 05:35:00,Wenlock River,Rifle Bird Bend Downstream,142.12,-12.39,2.0,2015-10-10 05:10:00,142.12,-12.39,NO
111319800,VR2W-110431,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RETURNED_TO_VENDOR,2014-09-14 05:10:00,Wenlock River,Rifle Bird Mid,142.13,-12.39,2.0,2015-10-11 04:00:36,142.13,-12.39,NO
111319835,VR2W-122934,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-13 06:30:00,Wenlock River,Stones Downstream,142.17,-12.39,2.0,2015-08-19 02:18:00,142.17,-12.39,NO
111319915,VR2W-110445,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-13 06:10:00,Wenlock River,Woodfords,142.2,-12.4,2.0,2015-08-19 01:20:00,142.2,-12.4,NO
111319702,VR2W-114071,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2014-09-13 03:20:00,Wenlock River,Jabaru upstream 2,142.26,-12.37,2.0,2015-06-16 03:00:00,142.26,-12.37,NO
136981242,VR2W-109060,The University of Queensland,UQ Project Manta east Australia,DEPLOYED,2014-09-12 00:00:00,Lady Elliot Island SEQ,LEI_Sunset Drift,152.71,-24.12,,,,,NO
136113525,VR2W-101642,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2014-09-11 14:00:00,Solitary Islands Marine Park,SIMP 7 Sth Sol Buchanans Wall,153.27,-30.21,11.0,2015-09-16 14:00:00,153.27,-30.21,NO
111319814,VR2W-114070,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-11 06:59:00,Wenlock River,Jabaru midstream,142.26,-12.37,2.0,2015-10-20 03:00:00,142.26,-12.37,NO
111319758,VR2W-114076,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-11 06:25:00,Wenlock River,Nimrod Creek,142.26,-12.37,2.0,2015-10-20 03:30:00,142.26,-12.37,NO
132695190,VR2W-101649,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2014-09-11 03:00:00,Solitary Islands Marine Park,SIMP 1 Nth Sol Elbow Cave,153.39,-29.93,21.0,2015-09-16 13:59:00,153.39,-29.93,NO
136112091,VR2W-101658,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2014-09-11 02:30:00,Solitary Islands Marine Park,SIMP 3 Nth Sol Anemone Bay,153.39,-29.92,23.0,2015-09-15 14:00:00,153.39,-29.92,NO
111319601,VR2W-122937,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-11 01:50:00,Wenlock River,Bullshark Camp,142.2,-12.37,2.0,2015-08-28 21:05:00,142.2,-12.37,NO
136112838,VR2W-107551,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2014-09-11 01:00:00,Solitary Islands Marine Park,SIMP 6 - Sth Sol Boulder Wall,153.27,-30.2,21.0,2015-09-16 14:00:00,153.27,-30.2,NO
136112778,VR2W-101641,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2014-09-11 00:00:00,Solitary Islands Marine Park,SIMP 5 Sth Sol Manta Arch,153.27,-30.2,28.0,2015-09-15 14:00:00,153.27,-30.2,NO
111319669,VR2W-114077,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-10 06:50:00,Wenlock River,Gibson Waterhole,142.14,-12.39,2.0,2015-10-10 07:24:00,142.14,-12.39,NO
136981262,VR2W-125563,The University of Queensland,UQ Project Manta east Australia,RECOVERED,2014-09-10 00:00:00,Lady Elliot Island SEQ,LEI_Tubes,152.72,-24.12,,2015-06-23 14:00:00,152.72,-24.12,NO
111319751,VR2W-103562,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-09 03:56:00,Wenlock River,Ling Creek Upstream,142.11,-12.32,2.0,2015-10-10 05:10:00,142.11,-12.32,NO
111319744,VR2W-101142,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-09 03:30:00,Wenlock River,Ling Creek Midstream,142.11,-12.31,2.0,2015-10-19 00:40:00,142.11,-12.31,NO
111319807,VR2W-103555,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-09 02:45:00,Wenlock River,Sandfly Creek 1,142.1,-12.29,2.0,2015-10-19 00:10:44,142.1,-12.29,NO
111319737,VR2W-103553,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-09 02:20:00,Wenlock River,Ling Creek Downstream,142.1,-12.29,2.0,2015-10-18 03:15:00,142.1,-12.29,NO
111319619,VR2W-120526,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2014-09-09 02:00:00,Wenlock River,Cullen Point N,141.91,-11.96,2.0,2015-10-19 00:40:00,141.91,-11.96,NO
136981216,VR2W-109058,The University of Queensland,UQ Project Manta east Australia,RECOVERED,2014-09-09 00:00:00,Lady Elliot Island SEQ,LEI_Severence,152.71,-24.11,,2015-06-01 14:00:00,152.71,-24.11,NO
136981311,VR2W-109056,The University of Queensland,UQ Project Manta east Australia,RECOVERED,2014-09-09 00:00:00,Lady Elliot Island SEQ,LEI_Spider's Ledge,152.71,-24.11,,2015-09-14 04:00:00,152.71,-24.11,NO
111319608,VR2W-122936,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-08 23:30:00,Wenlock River,Stones upstream,142.18,-12.39,2.0,2015-10-19 06:01:00,142.18,-12.39,NO
111319648,VR2W-110438,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-08 05:10:00,Wenlock River,Ducie 2,142.28,-12.11,2.0,2015-08-22 06:24:00,142.28,-12.11,NO
111319641,VR2W-110437,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-08 04:20:00,Wenlock River,Ducie 1,142.28,-12.11,2.0,2015-08-22 05:49:00,142.28,-12.11,NO
136981099,VR2W-109057,The University of Queensland,UQ Project Manta east Australia,RECOVERED,2014-09-07 14:00:00,Lady Elliot Island SEQ,LEI_LHB,152.71,-24.11,,2015-06-18 14:00:00,152.71,-24.11,NO
109407838,VR2W-113884,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-03 03:08:59,Obi Obi Creek,Obi-Crossing 2 AMTD 11,152.78,-26.63,,2014-12-09 01:00:18,152.78,-26.63,NO
110520341,VR2W-113892,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-03 01:47:11,Obi Obi Creek,Obi-Tonias AMTD 13_2,152.8,-26.65,,2014-12-08 03:32:14,152.8,-26.65,NO
109378408,VR2W-120332,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-02 23:23:04,Obi Obi Creek,Obi-Crossing 4 AMTD 17,152.82,-26.65,,2014-12-08 23:04:11,152.82,-26.65,NO
109405800,VR2W-120333,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-02 23:09:24,Obi Obi Creek,Obi-Crossing 4 C4M,152.82,-26.65,,2014-12-08 23:40:38,152.82,-26.65,NO
109406179,VR2W-120328,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-02 23:02:49,Obi Obi Creek,Obi-Crossing 4 C4DS,152.82,-26.65,,2014-12-08 23:58:02,152.82,-26.65,NO
110520330,VR2W-113893,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-02 22:16:08,Obi Obi Creek,Obi-Loweckes pool AMTD3,152.75,-26.6,,2014-12-08 01:07:28,152.75,-26.6,NO
110520319,VR2W-113914,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-02 22:05:02,Obi Obi Creek,Obi-Crossing 1 AMTD 1,152.74,-26.6,,2014-12-08 00:43:48,152.74,-26.6,NO
109519308,VR2W-122926,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-02 00:32:00,Obi Obi Creek,Obi - Mary US Obi,152.73,-26.61,,2014-11-11 23:48:27,152.73,-26.61,NO
109342141,VR2W-113914,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-01 22:45:54,Obi Obi Creek,Obi-Crossing 1 AMTD 1,152.74,-26.6,,2014-09-02 21:55:59,152.74,-26.6,NO
109301083,VR2W-113893,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-01 21:56:08,Obi Obi Creek,Obi-Loweckes pool AMTD3,152.75,-26.6,,2014-09-02 22:07:02,152.75,-26.6,NO
109202220,VR2W-113892,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-01 06:39:10,Obi Obi Creek,Obi-Tonias AMTD 13_2,152.8,-26.65,,2014-09-03 01:38:03,152.8,-26.65,NO
108952084,VR2W-120332,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-01 05:49:02,Obi Obi Creek,Obi-Crossing 4 AMTD 17,152.82,-26.65,,2014-09-02 23:18:04,152.82,-26.65,NO
109009528,VR2W-120333,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-01 05:33:40,Obi Obi Creek,Obi-Crossing 4 C4M,152.82,-26.65,,2014-12-08 23:39:51,152.82,-26.65,NO
109153503,VR2W-120328,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-01 05:11:44,Obi Obi Creek,Obi-Crossing 4 C4DS,152.82,-26.65,,2014-09-02 22:57:49,152.82,-26.65,NO
108941067,VR2W-113923,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-01 04:22:19,Obi Obi Creek,Obi-Tom Ryan DS,152.83,-26.65,,2014-12-09 01:55:40,152.83,-26.65,NO
109453853,VR2W-125433,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-01 04:17:02,Obi Obi Creek,Obi-Tom Ryan Array 1,152.83,-26.65,,2014-12-09 23:02:10,152.83,-26.65,NO
117606417,VR2W-114410,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-09-01 04:14:56,NSW DPI Jervis Bay array,JBVPS2,150.76,-35.01,,2015-04-29 00:40:00,150.76,-35.01,NO
109468397,VR2W-125434,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-01 04:07:01,Obi Obi Creek,Obi-Tom Ryan Array 2,152.83,-26.65,,2014-12-09 23:50:28,152.83,-26.65,NO
109487753,VR2W-125432,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-01 03:56:59,Obi Obi Creek,Obi-Tom Ryan Array 4,152.83,-26.65,,2014-12-09 23:23:34,152.83,-26.65,NO
109482176,VR2W-125431,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-01 03:49:01,Obi Obi Creek,Obi-Tom Ryan Array 3,152.83,-26.65,,2014-12-09 23:17:32,152.83,-26.65,NO
108935817,VR2W-114999,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-01 03:44:08,Obi Obi Creek,Obi-Tom Ryan US,152.83,-26.65,,2014-12-09 02:19:48,152.83,-26.65,NO
109515262,VR2W-125435,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-01 03:29:33,Obi Obi Creek,Obi-Tom Ryan Array 6,152.83,-26.65,,2014-12-09 23:34:15,152.83,-26.65,NO
109502834,VR2W-125436,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-01 03:17:00,Obi Obi Creek,Obi-Tom Ryan Array 5,152.83,-26.65,,2014-12-09 23:43:02,152.83,-26.65,NO
108941074,VR2W-113917,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-09-01 02:14:29,Obi Obi Creek,Obi-Cutmores AMTD 15,152.8,-26.64,,2014-12-08 04:21:31,152.8,-26.64,NO
117606414,VR2W-121563,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-08-31 23:55:53,NSW DPI Jervis Bay array,JBVPS1,150.75,-35.01,,2015-04-29 00:10:24,150.75,-35.01,NO
117606420,VR2W-100991,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-08-25 00:49:16,NSW DPI Jervis Bay array,JBVPS3,150.76,-35.01,,2015-04-29 00:58:00,150.76,-35.01,NO
129581019,VR2W-115420,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-08-25 00:36:00,NSW DPI Jervis Bay array,JBVPS4,150.76,-35.01,,2015-04-29 01:23:00,150.76,-35.01,NO
117606432,VR2W-112177,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-08-25 00:29:50,NSW DPI Jervis Bay array,JBVPS8,150.76,-35.01,,2015-04-29 04:49:00,150.76,-35.01,NO
117606429,VR2W-110020,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-08-25 00:24:58,NSW DPI Jervis Bay array,JBVPS7,150.76,-35.01,,2015-04-29 03:42:00,150.76,-35.01,NO
117606426,VR2W-110021,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-08-25 00:17:08,NSW DPI Jervis Bay array,JBVPS6,150.75,-35.01,,2015-04-29 03:16:00,150.75,-35.01,NO
117606423,VR2W-121557,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-08-25 00:10:50,NSW DPI Jervis Bay array,JBVPS5,150.75,-35.01,,2015-04-29 02:42:00,150.75,-35.01,NO
117606435,VR2W-121133,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-08-25 00:04:02,NSW DPI Jervis Bay array,JBVPS9,150.75,-35.01,,2015-04-28 23:45:26,150.75,-35.01,NO
117606438,VR2W-111070,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-08-24 23:57:06,NSW DPI Jervis Bay array,JBVPS10,150.76,-35.01,,2015-04-29 00:10:00,150.76,-35.01,NO
117606444,VR2W-102028,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-08-24 23:52:37,NSW DPI Jervis Bay array,JBVPS11,150.76,-35.01,,2015-04-29 00:35:00,150.76,-35.01,NO
117606441,VR2W-110476,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-08-24 23:45:22,NSW DPI Jervis Bay array,JBVPS12,150.76,-35.01,,2015-04-29 01:00:00,150.76,-35.01,NO
117606447,VR2W-110491,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-08-24 23:35:23,NSW DPI Jervis Bay array,JBVPS13,150.75,-35.01,,2015-04-29 03:35:00,150.75,-35.01,NO
117606450,VR2W-102022,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-08-24 23:27:27,NSW DPI Jervis Bay array,JBVPS14,150.75,-35.01,,2015-04-29 03:25:00,150.75,-35.01,NO
117606453,VR2W-100984,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-08-24 23:18:31,NSW DPI Jervis Bay array,JBVPS15,150.76,-35.01,,2015-04-29 03:05:00,150.76,-35.01,NO
117606456,VR2W-110019,NSW Department of Primary Industries,NSW DPI Jervis Bay,RECOVERED,2014-08-24 23:09:21,NSW DPI Jervis Bay array,JBVPS16,150.76,-35.01,,2015-04-29 02:45:00,150.76,-35.01,NO
128164577,VR2W-124658,The University of Queensland,Spangled Emperor at Heron Island,RECOVERED,2014-08-23 04:00:00,Heron Island reef flat array,HFL01,151.91,-23.44,,2014-12-16 01:00:00,151.91,-23.44,NO
128164591,VR2W-124659,The University of Queensland,Spangled Emperor at Heron Island,RECOVERED,2014-08-23 04:00:00,Heron Island reef flat array,HFL02,151.91,-23.45,,2014-12-16 01:00:00,151.91,-23.45,NO
128164597,VR2W-124660,The University of Queensland,Spangled Emperor at Heron Island,RECOVERED,2014-08-23 04:00:00,Heron Island reef flat array,HFL03,151.92,-23.44,,2014-12-16 01:00:00,151.92,-23.44,NO
128164601,VR2W-124661,The University of Queensland,Spangled Emperor at Heron Island,RECOVERED,2014-08-23 04:00:00,Heron Island reef flat array,HFL04,151.91,-23.45,,2014-12-16 01:00:00,151.91,-23.45,NO
128164609,VR2W-124662,The University of Queensland,Spangled Emperor at Heron Island,RECOVERED,2014-08-23 04:00:00,Heron Island reef flat array,HFL05,151.91,-23.45,,2014-12-16 01:00:00,151.91,-23.45,NO
128164615,VR2W-124663,The University of Queensland,Spangled Emperor at Heron Island,RECOVERED,2014-08-23 04:00:00,Heron Island reef flat array,HFL06,151.92,-23.44,,2014-12-16 01:00:00,151.92,-23.44,NO
128164621,VR2W-124664,The University of Queensland,Spangled Emperor at Heron Island,RECOVERED,2014-08-23 04:00:00,Heron Island reef flat array,HFL07,151.92,-23.45,,2014-12-16 01:00:00,151.92,-23.45,NO
128164627,VR2W-124665,The University of Queensland,Spangled Emperor at Heron Island,RECOVERED,2014-08-23 04:00:00,Heron Island reef flat array,HFL08,151.92,-23.45,,2014-12-16 01:00:00,151.92,-23.45,NO
128164633,VR2W-124666,The University of Queensland,Spangled Emperor at Heron Island,RECOVERED,2014-08-23 04:00:00,Heron Island reef flat array,HFL09,151.92,-23.45,,2014-12-16 01:00:00,151.92,-23.45,NO
128164639,VR2W-124667,The University of Queensland,Spangled Emperor at Heron Island,RECOVERED,2014-08-23 04:00:00,Heron Island reef flat array,HFL10,151.92,-23.45,,2014-12-16 01:00:00,151.92,-23.45,NO
108147792,VR2W-114999,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-08-21 22:26:13,Obi Obi Creek,Obi-Tom Ryan US,152.83,-26.65,,2014-12-09 02:16:34,152.83,-26.65,NO
108163802,VR2W-113923,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-08-21 22:03:56,Obi Obi Creek,Obi-Tom Ryan DS,152.83,-26.65,,2014-09-01 04:17:19,152.83,-26.65,NO
109508252,VR2W-125435,QLD Department of Natural Resources and Mines,Obi Obi Creek fish and turtle tracking project,RECOVERED,2014-08-21 21:14:29,Obi Obi Creek,Obi-Tom Ryan Array 6,152.83,-26.65,,2014-09-01 03:24:33,152.83,-26.65,NO
