detection_datetime,transmitter_id,tag_id,transmitter_deployment_id,tagging_project_name,species_common_name,species_scientific_name,CAAB_species_id,WORMS_species_aphia_id,animal_sex,receiver_project_name,installation_name,station_name,receiver_id,receiver_name,receiver_deployment_id,receiver_deployment_longitude,receiver_deployment_latitude,transmitter_sensor_type,transmitter_sensor_raw_value,transmitter_sensor_unit,transmitter_sensor_slope,transmitter_sensor_intercept,transmitter_type,transmitter_serial_number,transmitter_estimated_battery_life,transmitter_status,transmitter_deployment_longitude,transmitter_deployment_latitude,transmitter_deployment_datetime,transmitter_dual_sensor,embargo_date
2013-06-01 15:52:27,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,NW Heron,2816084,VR2W-114554,43110721,151.91539,-23.43442,PRESSURE,46.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-06-01 14:32:47,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 22,2240550,VR2W-114577,43110708,151.95218,-23.42828,PRESSURE,0.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-06-01 12:30:03,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,2816088,VR2W-114553,43110705,151.96806,-23.43562,PRESSURE,0.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-06-01 12:28:31,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,2816088,VR2W-114553,43110705,151.96806,-23.43562,PRESSURE,30.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-06-01 12:26:53,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,2816088,VR2W-114553,43110705,151.96806,-23.43562,PRESSURE,0.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-06-01 12:25:37,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,2816088,VR2W-114553,43110705,151.96806,-23.43562,PRESSURE,15.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-04-19 22:43:33,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 19,9141,VR2W-101852,43699152,151.89972,-23.43958,PRESSURE,40.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-04-19 22:41:55,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 19,9141,VR2W-101852,43699152,151.89972,-23.43958,PRESSURE,29.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-04-19 22:09:13,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 20,13460,VR2W-106914,43110715,151.90315,-23.43458,PRESSURE,40.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-04-19 22:07:53,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 20,13460,VR2W-106914,43110715,151.90315,-23.43458,PRESSURE,55.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-04-19 22:06:46,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 20,13460,VR2W-106914,43110715,151.90315,-23.43458,PRESSURE,63.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-04-19 22:05:44,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 20,13460,VR2W-106914,43110715,151.90315,-23.43458,PRESSURE,70.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-04-19 22:01:06,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 20,13460,VR2W-106914,43110715,151.90315,-23.43458,PRESSURE,88.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-04-19 21:59:23,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 20,13460,VR2W-106914,43110715,151.90315,-23.43458,PRESSURE,77.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-04-19 21:57:40,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 20,13460,VR2W-106914,43110715,151.90315,-23.43458,PRESSURE,64.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-04-19 21:25:18,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,NW Heron,2816084,VR2W-114554,43110721,151.91539,-23.43442,PRESSURE,0.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-04-19 19:12:05,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 20,13460,VR2W-106914,43110715,151.90315,-23.43458,PRESSURE,66.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-04-19 19:10:21,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 20,13460,VR2W-106914,43110715,151.90315,-23.43458,PRESSURE,33.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-04-19 19:01:05,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 19,9141,VR2W-101852,43699152,151.89972,-23.43958,PRESSURE,18.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-04-19 18:59:35,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 19,9141,VR2W-101852,43699152,151.89972,-23.43958,PRESSURE,0.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2012-09-19 06:26:14,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,Heron E1,2240550,VR2W-114577,3566963,151.99969,-23.43712,PRESSURE,6.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-25 00:41:58,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT12,673092,VR2W-114565,62120682,152.07132,-23.48244,PRESSURE,37.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-25 00:40:32,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT12,673092,VR2W-114565,62120682,152.07132,-23.48244,PRESSURE,41.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-25 00:38:56,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT12,673092,VR2W-114565,62120682,152.07132,-23.48244,PRESSURE,44.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-25 00:23:09,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 51,673069,VR2W-114566,62120654,152.06139,-23.4872,PRESSURE,16.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-25 00:21:26,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 51,673069,VR2W-114566,62120654,152.06139,-23.4872,PRESSURE,44.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-24 09:51:44,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 3,673079,VR2W-114563,62120668,152.08263,-23.47931,PRESSURE,22.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-23 12:05:14,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 8,673083,VR2W-114561,62120744,152.05246,-23.4985,PRESSURE,2.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-18 04:32:21,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,S4,2911694,VR2W-112757,82970569,152.02306,-23.44973,PRESSURE,33.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-18 04:31:16,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,S4,2911694,VR2W-112757,82970569,152.02306,-23.44973,PRESSURE,34.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-18 04:30:16,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,S4,2911694,VR2W-112757,82970569,152.02306,-23.44973,PRESSURE,36.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-18 04:29:19,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,S4,2911694,VR2W-112757,82970569,152.02306,-23.44973,PRESSURE,40.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-18 04:27:57,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,S4,2911694,VR2W-112757,82970569,152.02306,-23.44973,PRESSURE,40.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-18 04:23:46,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,S4,2911694,VR2W-112757,82970569,152.02306,-23.44973,PRESSURE,32.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-18 04:22:05,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,S4,2911694,VR2W-112757,82970569,152.02306,-23.44973,PRESSURE,30.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-18 04:20:22,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,S4,2911694,VR2W-112757,82970569,152.02306,-23.44973,PRESSURE,29.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-18 02:08:04,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT12,673092,VR2W-114565,62120682,152.07132,-23.48244,PRESSURE,19.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-17 22:34:25,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 1,13579,VR2W-101729,62647398,152.04056,-23.50612,PRESSURE,22.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-17 22:33:18,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 1,13579,VR2W-101729,62647398,152.04056,-23.50612,PRESSURE,27.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-17 21:58:00,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 7,2913190,VR2W-113985,62647410,152.05556,-23.50873,PRESSURE,30.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-17 21:56:42,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 7,2913190,VR2W-113985,62647410,152.05556,-23.50873,PRESSURE,45.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-17 21:09:50,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 6,13478,VR2W-106888,62627976,152.07425,-23.51198,PRESSURE,102.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-17 21:08:19,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 6,13478,VR2W-106888,62627976,152.07425,-23.51198,PRESSURE,105.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-17 16:28:02,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 3,673079,VR2W-114563,62120668,152.08263,-23.47931,PRESSURE,38.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-14 16:56:32,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 4,673091,VR2W-114570,62120640,152.09641,-23.49146,PRESSURE,0.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-12 21:44:06,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT12,673092,VR2W-114565,62120682,152.07132,-23.48244,PRESSURE,38.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-12 21:42:39,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT12,673092,VR2W-114565,62120682,152.07132,-23.48244,PRESSURE,58.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-12 04:42:06,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 3,673079,VR2W-114563,62120668,152.08263,-23.47931,PRESSURE,23.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-12 04:34:52,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 3,673079,VR2W-114563,62120668,152.08263,-23.47931,PRESSURE,0.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-12 04:32:00,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 3,673079,VR2W-114563,62120668,152.08263,-23.47931,PRESSURE,33.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-09 15:59:09,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 1,13579,VR2W-101729,62647398,152.04056,-23.50612,PRESSURE,0.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-09 15:22:37,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 7,2913190,VR2W-113985,62647410,152.05556,-23.50873,PRESSURE,82.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-09 13:51:46,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 6,13478,VR2W-106888,62627976,152.07425,-23.51198,PRESSURE,27.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-06 11:37:38,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT L 3,673071,VR2W-114573,62120701,152.07541,-23.49355,PRESSURE,1.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-06 11:36:27,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT L 3,673071,VR2W-114573,62120701,152.07541,-23.49355,PRESSURE,0.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-01 20:08:53,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,The Key Hole,62120692,VR2W-114550,62647404,152.08267,-23.51292,PRESSURE,23.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-08-01 09:05:56,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 3,673079,VR2W-114563,62120668,152.08263,-23.47931,PRESSURE,13.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-07-30 19:15:40,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 3,673079,VR2W-114563,62120668,152.08263,-23.47931,PRESSURE,31.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-07-30 18:49:43,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT12,673092,VR2W-114565,62120682,152.07132,-23.48244,PRESSURE,1.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-07-30 18:48:03,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT12,673092,VR2W-114565,62120682,152.07132,-23.48244,PRESSURE,59.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-07-30 18:28:33,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 51,673069,VR2W-114566,62120654,152.06139,-23.4872,PRESSURE,40.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-07-30 18:27:34,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 51,673069,VR2W-114566,62120654,152.06139,-23.4872,PRESSURE,3.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-07-30 16:12:30,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,S4,2911694,VR2W-112757,82970569,152.02306,-23.44973,PRESSURE,32.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-07-30 16:10:48,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,S4,2911694,VR2W-112757,82970569,152.02306,-23.44973,PRESSURE,8.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-07-30 16:09:05,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,S4,2911694,VR2W-112757,82970569,152.02306,-23.44973,PRESSURE,28.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-07-28 10:38:23,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 20,1371601,VR2W-101715,62647392,151.90315,-23.43458,PRESSURE,0.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2013-07-28 02:21:14,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT 2,673077,VR2W-114560,62120661,152.04584,-23.49207,PRESSURE,14.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
