"DateTime","Transmitter","Transmitter.Name","Transmitter.Serial","Sensor.Value.coa","Sensor.Unit","Latitude.coa","Longitude.coa"
"2012-03-18 03:00:00","A69-9002-15946","Tony",1126403,11.869,"m",-23.45487,151.92249
"2012-03-18 05:00:00","A69-9002-15946","Tony",1126403,10.85792,"m",-23.45487,151.92249
"2012-03-19 01:00:00","A69-9002-15946","Tony",1126403,6.53885,"m",-23.43958,151.89972
"2012-03-21 16:00:00","A69-9002-15946","Tony",1126403,11.4294,"m",-23.46501,151.93471
"2012-03-21 17:00:00","A69-9002-15946","Tony",1126403,9.08486666666667,"m",-23.45487,151.92249
"2012-03-22 01:00:00","A69-9002-15946","Tony",1126403,10.5502,"m",-23.43458,151.90315
"2012-03-22 02:00:00","A69-9002-15946","Tony",1126403,9.52446666666667,"m",-23.4338066666667,151.919086666667
"2012-03-22 16:00:00","A69-9002-15946","Tony",1126403,11.2096,"m",-23.43666,151.9807
"2012-03-22 17:00:00","A69-9002-15946","Tony",1126403,4.6156,"m",-23.43562,151.96806
"2012-03-22 18:00:00","A69-9002-15946","Tony",1126403,5.98935,"m",-23.43562,151.96806
"2012-03-22 19:00:00","A69-9002-15946","Tony",1126403,5.7146,"m",-23.43666,151.9807
"2012-03-22 21:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.43712,151.99969
"2012-03-22 23:00:00","A69-9002-15946","Tony",1126403,1.978,"m",-23.45055,151.98003
"2012-03-23 00:00:00","A69-9002-15946","Tony",1126403,13.0779,"m",-23.47238,151.97821
"2012-03-23 06:00:00","A69-9002-15946","Tony",1126403,2.609925,"m",-23.43712,151.99969
"2012-03-23 07:00:00","A69-9002-15946","Tony",1126403,8.93833333333333,"m",-23.43666,151.9807
"2012-03-23 10:00:00","A69-9002-15946","Tony",1126403,0.879,"m",-23.44721,151.93344
"2012-03-23 21:00:00","A69-9002-15946","Tony",1126403,7.473,"m",-23.44973,152.02306
"2012-03-23 22:00:00","A69-9002-15946","Tony",1126403,6.5938,"m",-23.45786,151.99879
"2012-03-24 01:00:00","A69-9002-15946","Tony",1126403,2.4176,"m",-23.44894,151.96809
"2012-03-24 06:00:00","A69-9002-15946","Tony",1126403,0.952266666666667,"m",-23.44894,151.96809
"2012-03-25 00:00:00","A69-9002-15946","Tony",1126403,9.671,"m",-23.44973,152.02306
"2012-03-25 01:00:00","A69-9002-15946","Tony",1126403,7.28983333333333,"m",-23.44973,152.02306
"2012-03-25 02:00:00","A69-9002-15946","Tony",1126403,8.4621,"m",-23.44973,152.02306
"2012-03-25 04:00:00","A69-9002-15946","Tony",1126403,5.09916,"m",-23.45786,151.99879
"2012-03-25 06:00:00","A69-9002-15946","Tony",1126403,1.978,"m",-23.44943,151.99947
"2012-03-25 07:00:00","A69-9002-15946","Tony",1126403,4.3958,"m",-23.43712,151.99969
"2012-03-25 08:00:00","A69-9002-15946","Tony",1126403,2.6374,"m",-23.43712,151.99969
"2012-03-25 19:00:00","A69-9002-15946","Tony",1126403,1.02553333333333,"m",-23.44342,151.94925
"2012-03-26 00:00:00","A69-9002-15946","Tony",1126403,7.41438666666667,"m",-23.43562,151.96806
"2012-03-26 04:00:00","A69-9002-15946","Tony",1126403,6.4839,"m",-23.43562,151.96806
"2012-03-26 06:00:00","A69-9002-15946","Tony",1126403,5.0552,"m",-23.43562,151.96806
"2012-03-26 07:00:00","A69-9002-15946","Tony",1126403,4.98193333333333,"m",-23.43562,151.96806
"2012-03-26 08:00:00","A69-9002-15946","Tony",1126403,4.8354,"m",-23.43562,151.96806
"2012-03-26 09:00:00","A69-9002-15946","Tony",1126403,2.4176,"m",-23.42828,151.95218
"2012-03-27 00:00:00","A69-9002-15946","Tony",1126403,7.63,"m",-23.43666,151.9807
"2012-03-27 01:00:00","A69-9002-15946","Tony",1126403,8.61596,"m",-23.42931,151.99995
"2012-03-27 08:00:00","A69-9002-15946","Tony",1126403,5.4948,"m",-23.43562,151.96806
"2012-03-27 09:00:00","A69-9002-15946","Tony",1126403,4.30788,"m",-23.435828,151.970588
"2012-03-27 13:00:00","A69-9002-15946","Tony",1126403,1.5384,"m",-23.44894,151.96809
"2012-03-27 16:00:00","A69-9002-15946","Tony",1126403,1.5384,"m",-23.45711,151.96498
"2012-03-27 23:00:00","A69-9002-15946","Tony",1126403,6.53885,"m",-23.43562,151.96806
"2012-03-28 00:00:00","A69-9002-15946","Tony",1126403,8.1324,"m",-23.4364,151.97754
"2012-03-28 01:00:00","A69-9002-15946","Tony",1126403,6.1542,"m",-23.43176,151.993533333333
"2012-03-28 02:00:00","A69-9002-15946","Tony",1126403,8.51705,"m",-23.42931,151.99995
"2012-03-28 05:00:00","A69-9002-15946","Tony",1126403,8.3522,"m",-23.42931,151.99995
"2012-03-28 06:00:00","A69-9002-15946","Tony",1126403,3.13195,"m",-23.43712,151.99969
"2012-03-28 15:00:00","A69-9002-15946","Tony",1126403,0.6592,"m",-23.45711,151.96498
"2012-03-28 23:00:00","A69-9002-15946","Tony",1126403,9.4512,"m",-23.43562,151.96806
"2012-03-29 00:00:00","A69-9002-15946","Tony",1126403,9.2314,"m",-23.43666,151.9807
"2012-03-29 01:00:00","A69-9002-15946","Tony",1126403,8.3522,"m",-23.42931,151.99995
"2012-03-29 10:00:00","A69-9002-15946","Tony",1126403,4.176,"m",-23.45786,151.99879
"2012-03-29 14:00:00","A69-9002-15946","Tony",1126403,12.3086,"m",-23.47238,151.97821
"2012-03-29 16:00:00","A69-9002-15946","Tony",1126403,4.176,"m",-23.44973,152.02306
"2012-03-29 19:00:00","A69-9002-15946","Tony",1126403,4.6156,"m",-23.41777,152.03047
"2012-03-29 21:00:00","A69-9002-15946","Tony",1126403,6.63776,"m",-23.41777,152.03047
"2012-03-29 22:00:00","A69-9002-15946","Tony",1126403,9.8908,"m",-23.41777,152.03047
"2012-03-30 02:00:00","A69-9002-15946","Tony",1126403,6.2641,"m",-23.43562,151.96806
"2012-03-30 03:00:00","A69-9002-15946","Tony",1126403,8.85590833333333,"m",-23.43666,151.9807
"2012-03-30 04:00:00","A69-9002-15946","Tony",1126403,7.90038888888889,"m",-23.43666,151.9807
"2012-03-30 05:00:00","A69-9002-15946","Tony",1126403,8.02982666666667,"m",-23.43666,151.9807
"2012-03-30 06:00:00","A69-9002-15946","Tony",1126403,2.4176,"m",-23.45055,151.98003
"2012-03-30 20:00:00","A69-9002-15946","Tony",1126403,1.68493333333333,"m",-23.44342,151.94925
"2012-03-31 05:00:00","A69-9002-15946","Tony",1126403,1.24533333333333,"m",-23.45711,151.96498
"2012-03-31 16:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.44353,151.92105
"2012-03-31 18:00:00","A69-9002-15946","Tony",1126403,1.0988,"m",-23.44342,151.94925
"2012-03-31 22:00:00","A69-9002-15946","Tony",1126403,3.077,"m",-23.43666,151.9807
"2012-04-01 06:00:00","A69-9002-15946","Tony",1126403,1.8681,"m",-23.45711,151.96498
"2012-04-01 21:00:00","A69-9002-15946","Tony",1126403,6.6566,"m",-23.43666,151.9807
"2012-04-02 12:00:00","A69-9002-15946","Tony",1126403,0.5964,"m",-23.45055,151.98003
"2012-04-02 15:00:00","A69-9002-15946","Tony",1126403,0.6592,"m",-23.45055,151.98003
"2012-04-02 18:00:00","A69-9002-15946","Tony",1126403,1.5384,"m",-23.45711,151.96498
"2012-04-02 19:00:00","A69-9002-15946","Tony",1126403,1.18672,"m",-23.45711,151.96498
"2012-04-02 20:00:00","A69-9002-15946","Tony",1126403,0.6592,"m",-23.44894,151.96809
"2012-04-02 22:00:00","A69-9002-15946","Tony",1126403,5.43985,"m",-23.43712,151.99969
"2012-04-03 02:00:00","A69-9002-15946","Tony",1126403,7.0334,"m",-23.43712,151.99969
"2012-04-03 03:00:00","A69-9002-15946","Tony",1126403,7.0334,"m",-23.43712,151.99969
"2012-04-03 04:00:00","A69-9002-15946","Tony",1126403,4.56564545454545,"m",-23.43712,151.99969
"2012-04-03 05:00:00","A69-9002-15946","Tony",1126403,5.50772941176471,"m",-23.43712,151.99969
"2012-04-03 08:00:00","A69-9002-15946","Tony",1126403,1.2087,"m",-23.44721,151.93344
"2012-04-03 09:00:00","A69-9002-15946","Tony",1126403,12.5284,"m",-23.43433,151.94185
"2012-04-03 10:00:00","A69-9002-15946","Tony",1126403,0.5493,"m",-23.44342,151.94925
"2012-04-03 14:00:00","A69-9002-15946","Tony",1126403,3.4067,"m",-23.43712,151.99969
"2012-04-04 14:00:00","A69-9002-15946","Tony",1126403,0.5493,"m",-23.45711,151.96498
"2012-04-04 22:00:00","A69-9002-15946","Tony",1126403,10.8799,"m",-23.47238,151.97821
"2012-04-05 00:00:00","A69-9002-15946","Tony",1126403,8.2894,"m",-23.44973,152.02306
"2012-04-05 05:00:00","A69-9002-15946","Tony",1126403,4.8354,"m",-23.43562,151.96806
"2012-04-05 06:00:00","A69-9002-15946","Tony",1126403,6.9235,"m",-23.43666,151.9807
"2012-04-05 15:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.45711,151.96498
"2012-04-05 17:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.45055,151.98003
"2012-04-05 21:00:00","A69-9002-15946","Tony",1126403,1.7582,"m",-23.44721,151.93344
"2012-04-05 23:00:00","A69-9002-15946","Tony",1126403,1.978,"m",-23.45711,151.96498
"2012-04-06 02:00:00","A69-9002-15946","Tony",1126403,2.1978,"m",-23.45055,151.98003
"2012-04-06 12:00:00","A69-9002-15946","Tony",1126403,8.6819,"m",-23.43666,151.9807
"2012-04-06 15:00:00","A69-9002-15946","Tony",1126403,9.27536,"m",-23.41777,152.03047
"2012-04-06 16:00:00","A69-9002-15946","Tony",1126403,0.879,"m",-23.41777,152.03047
"2012-04-06 20:00:00","A69-9002-15946","Tony",1126403,1.5384,"m",-23.45055,151.98003
"2012-04-07 00:00:00","A69-9002-15946","Tony",1126403,12.1620666666667,"m",-23.47087,151.98452
"2012-04-07 01:00:00","A69-9002-15946","Tony",1126403,6.22746666666667,"m",-23.45786,151.99879
"2012-04-07 03:00:00","A69-9002-15946","Tony",1126403,4.46906666666667,"m",-23.43712,151.99969
"2012-04-07 04:00:00","A69-9002-15946","Tony",1126403,5.84892222222222,"m",-23.4349505555556,151.999762222222
"2012-04-07 05:00:00","A69-9002-15946","Tony",1126403,5.64133333333333,"m",-23.43562,151.96806
"2012-04-07 06:00:00","A69-9002-15946","Tony",1126403,3.34752307692308,"m",-23.43562,151.96806
"2012-04-07 07:00:00","A69-9002-15946","Tony",1126403,4.8354,"m",-23.43562,151.96806
"2012-04-07 19:00:00","A69-9002-15946","Tony",1126403,3.66313333333333,"m",-23.43562,151.96806
"2012-04-07 23:00:00","A69-9002-15946","Tony",1126403,13.4808666666667,"m",-23.47238,151.97821
"2012-04-08 03:00:00","A69-9002-15946","Tony",1126403,5.275,"m",-23.43712,151.99969
"2012-04-08 04:00:00","A69-9002-15946","Tony",1126403,4.0818,"m",-23.43712,151.99969
"2012-04-08 05:00:00","A69-9002-15946","Tony",1126403,4.8354,"m",-23.44943,151.99947
"2012-04-08 06:00:00","A69-9002-15946","Tony",1126403,3.077,"m",-23.45224,151.999243333333
"2012-04-09 05:00:00","A69-9002-15946","Tony",1126403,5.22005,"m",-23.45786,151.99879
"2012-04-09 06:00:00","A69-9002-15946","Tony",1126403,5.7146,"m",-23.45786,151.99879
"2012-04-09 09:00:00","A69-9002-15946","Tony",1126403,16.4848,"m",-23.47367,151.96519
"2012-04-09 11:00:00","A69-9002-15946","Tony",1126403,2.0879,"m",-23.44721,151.93344
"2012-04-09 12:00:00","A69-9002-15946","Tony",1126403,1.92305,"m",-23.44721,151.93344
"2012-04-12 11:00:00","A69-9002-15946","Tony",1126403,1.46513333333333,"m",-23.45055,151.98003
"2012-04-13 19:00:00","A69-9002-15946","Tony",1126403,0.5493,"m",-23.44894,151.96809
"2012-04-13 21:00:00","A69-9002-15946","Tony",1126403,4.69552727272727,"m",-23.43562,151.96806
"2012-04-13 22:00:00","A69-9002-15946","Tony",1126403,5.9344,"m",-23.4363133333333,151.976486666667
"2012-04-13 23:00:00","A69-9002-15946","Tony",1126403,5.9344,"m",-23.43666,151.9807
"2012-04-14 00:00:00","A69-9002-15946","Tony",1126403,8.07745,"m",-23.42931,151.99995
"2012-04-14 01:00:00","A69-9002-15946","Tony",1126403,5.56806666666667,"m",-23.43712,151.99969
"2012-04-14 02:00:00","A69-9002-15946","Tony",1126403,5.00025,"m",-23.43712,151.99969
"2012-04-14 03:00:00","A69-9002-15946","Tony",1126403,2.6374,"m",-23.45055,151.98003
"2012-04-15 03:00:00","A69-9002-15946","Tony",1126403,1.978,"m",-23.44342,151.94925
"2012-04-15 12:00:00","A69-9002-15946","Tony",1126403,0.48336,"m",-23.45711,151.96498
"2012-04-15 13:00:00","A69-9002-15946","Tony",1126403,1.3186,"m",-23.449745,151.97406
"2012-04-15 16:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.45711,151.96498
"2012-04-16 05:00:00","A69-9002-15946","Tony",1126403,1.4285,"m",-23.44894,151.96809
"2012-04-16 20:00:00","A69-9002-15946","Tony",1126403,1.3186,"m",-23.44721,151.93344
"2012-04-17 21:00:00","A69-9002-15946","Tony",1126403,1.0988,"m",-23.45711,151.96498
"2012-04-18 15:00:00","A69-9002-15946","Tony",1126403,16.7046,"m",-23.46936,151.99083
"2012-04-19 06:00:00","A69-9002-15946","Tony",1126403,7.0334,"m",-23.44973,152.02306
"2012-04-19 16:00:00","A69-9002-15946","Tony",1126403,0.92296,"m",-23.45055,151.98003
"2012-04-19 20:00:00","A69-9002-15946","Tony",1126403,0.879,"m",-23.4459833333333,151.92931
"2012-04-19 22:00:00","A69-9002-15946","Tony",1126403,1.6483,"m",-23.45711,151.96498
"2012-04-20 16:00:00","A69-9002-15946","Tony",1126403,3.8463,"m",-23.47091,151.94704
"2012-04-20 17:00:00","A69-9002-15946","Tony",1126403,10.3304,"m",-23.45487,151.92249
"2012-04-21 12:00:00","A69-9002-15946","Tony",1126403,10.5502,"m",-23.44754,151.91231
"2012-04-21 14:00:00","A69-9002-15946","Tony",1126403,14.2868,"m",-23.46501,151.93471
"2012-04-23 05:00:00","A69-9002-15946","Tony",1126403,6.5938,"m",-23.47091,151.94704
"2012-04-23 06:00:00","A69-9002-15946","Tony",1126403,6.8136,"m",-23.47091,151.94704
"2012-04-23 13:00:00","A69-9002-15946","Tony",1126403,0.6592,"m",-23.44721,151.93344
"2012-04-23 14:00:00","A69-9002-15946","Tony",1126403,2.7473,"m",-23.44077,151.937645
"2012-04-23 21:00:00","A69-9002-15946","Tony",1126403,9.3413,"m",-23.43433,151.94185
"2012-04-24 01:00:00","A69-9002-15946","Tony",1126403,2.6374,"m",-23.45055,151.98003
"2012-04-24 02:00:00","A69-9002-15946","Tony",1126403,2.23077,"m",-23.45055,151.98003
"2012-04-24 03:00:00","A69-9002-15946","Tony",1126403,1.978,"m",-23.45055,151.98003
"2012-04-24 05:00:00","A69-9002-15946","Tony",1126403,1.0988,"m",-23.44894,151.96809
"2012-04-24 06:00:00","A69-9002-15946","Tony",1126403,0.70316,"m",-23.45711,151.96498
"2012-04-29 13:00:00","A69-9002-15946","Tony",1126403,4.8354,"m",-23.45487,151.92249
"2012-04-29 14:00:00","A69-9002-15946","Tony",1126403,19.6719,"m",-23.44754,151.91231
"2012-04-29 18:00:00","A69-9002-15946","Tony",1126403,0.6592,"m",-23.44894,151.96809
"2012-04-29 19:00:00","A69-9002-15946","Tony",1126403,1.3186,"m",-23.45055,151.98003
"2012-04-29 20:00:00","A69-9002-15946","Tony",1126403,0.5493,"m",-23.45711,151.96498
"2012-04-30 12:00:00","A69-9002-15946","Tony",1126403,1.2087,"m",-23.45055,151.98003
"2012-04-30 14:00:00","A69-9002-15946","Tony",1126403,0.879,"m",-23.45711,151.96498
"2012-04-30 19:00:00","A69-9002-15946","Tony",1126403,1.7582,"m",-23.45711,151.96498
"2012-04-30 20:00:00","A69-9002-15946","Tony",1126403,2.1978,"m",-23.45055,151.98003
"2012-05-01 07:00:00","A69-9002-15946","Tony",1126403,1.0988,"m",-23.44721,151.93344
"2012-05-01 13:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.45711,151.96498
"2012-05-01 18:00:00","A69-9002-15946","Tony",1126403,9.4512,"m",-23.44754,151.91231
"2012-05-02 03:00:00","A69-9002-15946","Tony",1126403,8.572,"m",-23.47091,151.94704
"2012-05-02 04:00:00","A69-9002-15946","Tony",1126403,7.61953333333333,"m",-23.47091,151.94704
"2012-05-02 19:00:00","A69-9002-15946","Tony",1126403,0.6592,"m",-23.44342,151.94925
"2012-05-02 23:00:00","A69-9002-15946","Tony",1126403,8.66968888888889,"m",-23.43666,151.9807
"2012-05-03 03:00:00","A69-9002-15946","Tony",1126403,7.34112,"m",-23.43666,151.9807
"2012-05-03 04:00:00","A69-9002-15946","Tony",1126403,6.27409090909091,"m",-23.43562,151.96806
"2012-05-03 05:00:00","A69-9002-15946","Tony",1126403,5.75856,"m",-23.43562,151.96806
"2012-05-03 20:00:00","A69-9002-15946","Tony",1126403,1.0988,"m",-23.44721,151.93344
"2012-05-03 21:00:00","A69-9002-15946","Tony",1126403,12.8581,"m",-23.43433,151.94185
"2012-05-03 22:00:00","A69-9002-15946","Tony",1126403,11.4294,"m",-23.42828,151.95218
"2012-05-04 03:00:00","A69-9002-15946","Tony",1126403,5.6047,"m",-23.43562,151.96806
"2012-05-04 04:00:00","A69-9002-15946","Tony",1126403,8.03095384615385,"m",-23.43666,151.9807
"2012-05-04 05:00:00","A69-9002-15946","Tony",1126403,5.32995,"m",-23.43666,151.9807
"2012-05-05 04:00:00","A69-9002-15946","Tony",1126403,17.1442,"m",-23.46936,151.99083
"2012-05-05 05:00:00","A69-9002-15946","Tony",1126403,17.8036,"m",-23.47238,151.97821
"2012-05-05 06:00:00","A69-9002-15946","Tony",1126403,6.31905,"m",-23.47091,151.94704
"2012-05-07 18:00:00","A69-9002-15946","Tony",1126403,3.077,"m",-23.50612,152.04056
"2012-05-07 21:00:00","A69-9002-15946","Tony",1126403,9.0116,"m",-23.46936,151.99083
"2012-05-08 07:00:00","A69-9002-15946","Tony",1126403,3.37006666666667,"m",-23.43712,151.99969
"2012-05-08 11:00:00","A69-9002-15946","Tony",1126403,1.0988,"m",-23.44721,151.93344
"2012-05-08 12:00:00","A69-9002-15946","Tony",1126403,1.3186,"m",-23.44721,151.93344
"2012-05-08 14:00:00","A69-9002-15946","Tony",1126403,6.8136,"m",-23.43562,151.96806
"2012-05-08 19:00:00","A69-9002-15946","Tony",1126403,1.80892307692308,"m",-23.43712,151.99969
"2012-05-08 20:00:00","A69-9002-15946","Tony",1126403,1.84612,"m",-23.452802,151.999198
"2012-05-09 06:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.44943,151.99947
"2012-05-09 07:00:00","A69-9002-15946","Tony",1126403,0.9104,"m",-23.43712,151.99969
"2012-05-09 08:00:00","A69-9002-15946","Tony",1126403,6.09925,"m",-23.43666,151.9807
"2012-05-09 09:00:00","A69-9002-15946","Tony",1126403,4.55565454545455,"m",-23.43562,151.96806
"2012-05-09 16:00:00","A69-9002-15946","Tony",1126403,10.1106,"m",-23.47367,151.96519
"2012-05-09 17:00:00","A69-9002-15946","Tony",1126403,9.59773333333333,"m",-23.4713733333333,151.982416666667
"2012-05-09 18:00:00","A69-9002-15946","Tony",1126403,5.275,"m",-23.45786,151.99879
"2012-05-09 22:00:00","A69-9002-15946","Tony",1126403,6.4839,"m",-23.44973,152.02306
"2012-05-09 23:00:00","A69-9002-15946","Tony",1126403,8.17636,"m",-23.44973,152.02306
"2012-05-10 00:00:00","A69-9002-15946","Tony",1126403,8.31223636363636,"m",-23.44973,152.02306
"2012-05-10 05:00:00","A69-9002-15946","Tony",1126403,3.66313333333333,"m",-23.4364691666667,151.999711666667
"2012-05-10 06:00:00","A69-9002-15946","Tony",1126403,5.3849,"m",-23.43666,151.9807
"2012-05-10 07:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.43666,151.9807
"2012-05-10 12:00:00","A69-9002-15946","Tony",1126403,0.6592,"m",-23.44342,151.94925
"2012-05-10 19:00:00","A69-9002-15946","Tony",1126403,3.9876,"m",-23.43562,151.96806
"2012-05-10 20:00:00","A69-9002-15946","Tony",1126403,5.47037777777778,"m",-23.43666,151.9807
"2012-05-10 21:00:00","A69-9002-15946","Tony",1126403,6.78774117647059,"m",-23.43666,151.9807
"2012-05-10 22:00:00","A69-9002-15946","Tony",1126403,7.473,"m",-23.43562,151.96806
"2012-05-10 23:00:00","A69-9002-15946","Tony",1126403,4.8354,"m",-23.43562,151.96806
"2012-05-11 00:00:00","A69-9002-15946","Tony",1126403,7.27518,"m",-23.43562,151.96806
"2012-05-11 01:00:00","A69-9002-15946","Tony",1126403,6.65974,"m",-23.43562,151.96806
"2012-05-11 02:00:00","A69-9002-15946","Tony",1126403,7.6928,"m",-23.43562,151.96806
"2012-05-11 03:00:00","A69-9002-15946","Tony",1126403,5.83295384615385,"m",-23.43562,151.96806
"2012-05-11 04:00:00","A69-9002-15946","Tony",1126403,6.374,"m",-23.43562,151.96806
"2012-05-11 05:00:00","A69-9002-15946","Tony",1126403,4.3958,"m",-23.43666,151.9807
"2012-05-11 06:00:00","A69-9002-15946","Tony",1126403,4.24926666666667,"m",-23.43562,151.96806
"2012-05-11 09:00:00","A69-9002-15946","Tony",1126403,7.2532,"m",-23.43562,151.96806
"2012-05-11 12:00:00","A69-9002-15946","Tony",1126403,0.5493,"m",-23.44342,151.94925
"2012-05-11 16:00:00","A69-9002-15946","Tony",1126403,1.5384,"m",-23.45711,151.96498
"2012-05-11 17:00:00","A69-9002-15946","Tony",1126403,1.61166666666667,"m",-23.4445,151.96808
"2012-05-11 19:00:00","A69-9002-15946","Tony",1126403,4.3958,"m",-23.43562,151.96806
"2012-05-11 20:00:00","A69-9002-15946","Tony",1126403,3.31370769230769,"m",-23.43666,151.9807
"2012-05-11 21:00:00","A69-9002-15946","Tony",1126403,1.5384,"m",-23.43666,151.9807
"2012-05-11 22:00:00","A69-9002-15946","Tony",1126403,7.0334,"m",-23.42931,151.99995
"2012-05-11 23:00:00","A69-9002-15946","Tony",1126403,7.61953333333333,"m",-23.43712,151.99969
"2012-05-12 02:00:00","A69-9002-15946","Tony",1126403,6.1856,"m",-23.43712,151.99969
"2012-05-12 03:00:00","A69-9002-15946","Tony",1126403,4.32253333333333,"m",-23.43712,151.99969
"2012-05-12 05:00:00","A69-9002-15946","Tony",1126403,1.5384,"m",-23.45711,151.96498
"2012-05-12 11:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.45711,151.96498
"2012-05-12 12:00:00","A69-9002-15946","Tony",1126403,1.02553333333333,"m",-23.45711,151.96498
"2012-05-12 16:00:00","A69-9002-15946","Tony",1126403,12.3086,"m",-23.45487,151.92249
"2012-05-14 00:00:00","A69-9002-15946","Tony",1126403,21.76,"m",-23.44754,151.91231
"2012-05-14 01:00:00","A69-9002-15946","Tony",1126403,23.5184,"m",-23.44754,151.91231
"2012-05-14 02:00:00","A69-9002-15946","Tony",1126403,20.661,"m",-23.44754,151.91231
"2012-05-14 05:00:00","A69-9002-15946","Tony",1126403,0.92296,"m",-23.44721,151.93344
"2012-05-14 10:00:00","A69-9002-15946","Tony",1126403,0.6592,"m",-23.45055,151.98003
"2012-05-14 11:00:00","A69-9002-15946","Tony",1126403,0.512666666666667,"m",-23.44894,151.96809
"2012-05-14 12:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.45711,151.96498
"2012-05-14 21:00:00","A69-9002-15946","Tony",1126403,1.17206666666667,"m",-23.4446833333333,151.94398
"2012-05-15 02:00:00","A69-9002-15946","Tony",1126403,1.6483,"m",-23.44894,151.96809
"2012-05-15 03:00:00","A69-9002-15946","Tony",1126403,2.3077,"m",-23.45055,151.98003
"2012-05-15 04:00:00","A69-9002-15946","Tony",1126403,2.8572,"m",-23.45055,151.98003
"2012-05-16 19:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.45055,151.98003
"2012-05-16 21:00:00","A69-9002-15946","Tony",1126403,13.4076,"m",-23.45487,151.92249
"2012-05-17 04:00:00","A69-9002-15946","Tony",1126403,24.1778,"m",-23.44754,151.91231
"2012-05-17 05:00:00","A69-9002-15946","Tony",1126403,15.00115,"m",-23.44754,151.91231
"2012-05-17 07:00:00","A69-9002-15946","Tony",1126403,0.879,"m",-23.44721,151.93344
"2012-05-17 21:00:00","A69-9002-15946","Tony",1126403,2.12453333333333,"m",-23.43712,151.99969
"2012-05-18 10:00:00","A69-9002-15946","Tony",1126403,1.8681,"m",-23.44721,151.93344
"2012-05-18 23:00:00","A69-9002-15946","Tony",1126403,11.2724,"m",-23.43433,151.94185
"2012-05-19 00:00:00","A69-9002-15946","Tony",1126403,10.77,"m",-23.43433,151.94185
"2012-05-19 01:00:00","A69-9002-15946","Tony",1126403,9.93476,"m",-23.43433,151.94185
"2012-05-19 03:00:00","A69-9002-15946","Tony",1126403,7.1433,"m",-23.43562,151.96806
"2012-05-19 04:00:00","A69-9002-15946","Tony",1126403,6.68172,"m",-23.43562,151.96806
"2012-05-19 09:00:00","A69-9002-15946","Tony",1126403,1.5384,"m",-23.44721,151.93344
"2012-05-19 20:00:00","A69-9002-15946","Tony",1126403,0.879,"m",-23.44721,151.93344
"2012-05-19 23:00:00","A69-9002-15946","Tony",1126403,11.869,"m",-23.45487,151.92249
"2012-05-20 02:00:00","A69-9002-15946","Tony",1126403,13.36364,"m",-23.44754,151.91231
"2012-05-20 03:00:00","A69-9002-15946","Tony",1126403,11.7591,"m",-23.45487,151.92249
"2012-05-20 04:00:00","A69-9002-15946","Tony",1126403,11.7224666666667,"m",-23.45487,151.92249
"2012-05-20 05:00:00","A69-9002-15946","Tony",1126403,8.819275,"m",-23.45487,151.92249
"2012-05-20 06:00:00","A69-9002-15946","Tony",1126403,11.5393,"m",-23.45487,151.92249
"2012-05-21 02:00:00","A69-9002-15946","Tony",1126403,18.1333,"m",-23.44754,151.91231
"2012-05-21 03:00:00","A69-9002-15946","Tony",1126403,13.4076,"m",-23.45487,151.92249
"2012-05-21 05:00:00","A69-9002-15946","Tony",1126403,13.1878,"m",-23.45487,151.92249
"2012-05-21 07:00:00","A69-9002-15946","Tony",1126403,9.93476,"m",-23.453404,151.920454
"2012-05-21 14:00:00","A69-9002-15946","Tony",1126403,7.3631,"m",-23.45487,151.92249
"2012-05-21 23:00:00","A69-9002-15946","Tony",1126403,21.8798909090909,"m",-23.44754,151.91231
"2012-05-22 00:00:00","A69-9002-15946","Tony",1126403,11.82504,"m",-23.45487,151.92249
"2012-05-22 01:00:00","A69-9002-15946","Tony",1126403,14.6165,"m",-23.46501,151.93471
"2012-05-22 02:00:00","A69-9002-15946","Tony",1126403,12.6016666666667,"m",-23.45487,151.92249
"2012-05-22 03:00:00","A69-9002-15946","Tony",1126403,14.1769,"m",-23.44754,151.91231
"2012-05-22 04:00:00","A69-9002-15946","Tony",1126403,9.96406666666667,"m",-23.45487,151.92249
"2012-05-22 05:00:00","A69-9002-15946","Tony",1126403,12.0888,"m",-23.45487,151.92249
"2012-05-22 06:00:00","A69-9002-15946","Tony",1126403,12.8581,"m",-23.45487,151.92249
"2012-05-22 07:00:00","A69-9002-15946","Tony",1126403,13.13285,"m",-23.45487,151.92249
"2012-05-22 08:00:00","A69-9002-15946","Tony",1126403,4.7255,"m",-23.45487,151.92249
"2012-05-22 15:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.45055,151.98003
"2012-05-22 17:00:00","A69-9002-15946","Tony",1126403,0.6592,"m",-23.44342,151.94925
